SDG_id,SDG_keywords,match_tpye
SDG13_a,"^(?!.*(?:Financial risk\S*|Financial Disclosure\S*|Financial Stability|financial sector\S*|financial group\S*|financial crisis|financial condition\S*|financial impact\S*|financial inclusive\S*|financial statement\S*|Financial Times|financial press|financial result\S*|financial instrument\S*|Financial Review\S*|financial assumption\S*|finance corporation\S*|Martin storm.?|economic climate|temperature sensor.?|section page.?)).*(((?:\bclimat\S*|global change|Global dimming|global environment change|\bENSO\b|\bEl Ni|Southern Oscillation|extreme weather|weather pattern.?|warming|\bwarmer|warmest|temperature|hotter|hottest|heat.?up|heat.?wave.?|cloudburst|aridity|drought.?|rainfall shortfall|flood\S*|\bstorm\S*|extreme heat\S*|Heat Island|cold wave.?|extreme precipitation.?|extreme rainfall|heavy rain.?|heavy downpour\S*|thunder.?storm.?|ice storm.?|blizzard\S*|hailstorm.?|tropical storm.?|Human activit\S*|anthropogenic\S*|wild.?fire\S*|fire.?storm\S*|\bsea.?level|\bsea.?ice|\bmelt\S*|Ocean acidification|\bCOP\b|\bCOP.?\d+|\bIPCC\b|\bUNFCC\b|Paris Agreement\S*|Paris Climate Agreement.?|Montreal Protocol|nationally determined contribution.?|national adaptation plan.?|Rio Convention.?|1\.5.?Â°C|2.?Â°C|1\.5 degrees Celsius|2 degrees Fahrenheit\S*|two degrees Celsius|net.?zero|negative emission\S*|Carbon Neutral|carbon sink\S*|Carbon negative|kyoto protocol)\s(?:\w+\s){0,6}(?=(?:financ\S*|\bfund.?\b|\bfunding\b|\bassist\S*|budget\S*|\baid.? to|government aid|state aid|federal aid|national aid|invest\S*|compensation\S*|donor\S*|donat\S*|expenditure.?|\bgrant.?\b|\bloan.?\b|official flow.?|\bsubsidy|\bsubsidies|\bsubsidiz\S*|\bsubsidis|Corporate sponsorship.?|dollar.?\b|capital.?|mobiliz\S*|convention\S*)))|((?:financ\S*|\bfund.?\b|\bfunding\b|\bassist\S*|budget\S*|\baid.? to|government aid|state aid|federal aid|national aid|invest\S*|compensation\S*|donor\S*|donat\S*|expenditure.?|\bgrant.?\b|\bloan.?\b|official flow.?|\bsubsidy|\bsubsidies|\bsubsidiz\S*|\bsubsidis|Corporate sponsorship.?|dollar.?\b|capital.?|mobiliz\S*|convention\S*)\s(?:\w+\s){0,6}(?=(?:\bclimat\S*|global change|Global dimming|global environment change|\bENSO\b|\bEl Ni|Southern Oscillation|extreme weather|weather pattern.?|warming|\bwarmer|warmest|temperature|hotter|hottest|heat.?up|heat.?wave.?|cloudburst|aridity|drought.?|rainfall shortfall|flood\S*|\bstorm\S*|extreme heat\S*|Heat Island|cold wave.?|extreme precipitation.?|extreme rainfall|heavy rain.?|heavy downpour\S*|thunder.?storm.?|ice storm.?|blizzard\S*|hailstorm.?|tropical storm.?|Human activit\S*|anthropogenic\S*|wild.?fire\S*|fire.?storm\S*|\bsea.?level|\bsea.?ice|\bmelt\S*|Ocean acidification|\bCOP\b|\bCOP.?\d+|\bIPCC\b|\bUNFCC\b|Paris Agreement\S*|Paris Climate Agreement.?|Montreal Protocol|nationally determined contribution.?|national adaptation plan.?|Rio Convention.?|1\.5.?Â°C|2.?Â°C|1\.5 degrees Celsius|2 degrees Fahrenheit\S*|two degrees Celsius|net.?zero|negative emission\S*|Carbon Neutral|carbon sink\S*|Carbon negative|kyoto protocol))))",indirect
SDG13_a,United Nations Framework Convention on Climate Change|\bunfccc\b|U\.N\.F\.C\.C\.C\.|Green Climate Fund|\bGCF\b|G\.C\.F\.,indirect
SDG13_b,^(?=.*(?:\bclimat\S*|global change|Global dimming|global environment change|\bENSO\b|\bEl Ni|Southern Oscillation|extreme weather|weather pattern.?|warming|\bwarmer|warmest|temperature|hotter|hottest|heat.?up|heat.?wave.?|cloudburst|aridity|drought.?|rainfall shortfall|flood\S*|\bstorm\S*|extreme heat\S*|Heat Island|cold wave.?|extreme precipitation.?|extreme rainfall|heavy rain.?|heavy downpour\S*|thunder.?storm.?|ice storm.?|blizzard\S*|hailstorm.?|tropical storm.?|Human activit\S*|anthropogenic\S*|wild.?fire\S*|fire.?storm\S*|\bsea.?level|\bsea.?ice|\bmelt\S*|Ocean acidification|\bCOP\b|\bCOP.?\d+|\bIPCC\b|\bUNFCC\b|Paris Agreement\S*|Paris Climate Agreement.?|Montreal Protocol|nationally determined contribution.?|national adaptation plan.?|Rio Convention.?|1\.5.?Â°C|2.?Â°C|1\.5 degrees Celsius|2 degrees Fahrenheit\S*|two degrees Celsius|net.?zero|negative emission\S*|Carbon Neutral|carbon sink\S*|Carbon negative|kyoto protocol))(?=.*(?:action.?|activit\S*|administ\S*|agreement.?|approach\S*|arrangement.?|blueprint.?|\bdeal.?|\bguide\S*|govern\S*|method.?|manag\S*|\bpolicy|\bpolicies|\bplan\b|\bplans\b|planning|proced\S*|program\S*|project.?\b|practice.?|procedure.?|propos\S*|protocol.?|\brule.?\b|\bregulat\S*|\blaw.?|\btreat\S*|\bright.?|constitution.?|initiative.?|scheme.?|strateg\S*|capacity|\bscope|financ\S*|\bfund.?\b|\bfunding\b|\bassist\S*|budget\S*|\baid.? to|government aid|state aid|federal aid|national aid|invest\S*|compensation\S*|donor\S*|donat\S*|expenditure.?|\bgrant.?\b|\bloan.?\b|official flow.?|\bsubsidy|\bsubsidies|\bsubsidiz\S*|\bsubsidis|Corporate sponsorship.?|support\S*|transfer.?\b|boost\S*|bolster\S*|\bstimulat\S*|\bfortif\S*|help\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforce\S*|uphold))(?=.*(?:((Aruba|Afghanistan|Angola|Anguilla|Albania|United Arab Emirates|Argentina|Armenia|American Samoa|French Southern Territories|Antigua and Barbuda|Azerbaijan|Burundi|Benin|Burkina Faso|Bangladesh|Bahrain|Bahamas|Bosnia and Herzegovina|Belarus|Belize|Bolivia|Brazil|Barbados|Brunei Darussalam|Bhutan|Botswana|Central African Republic|Chile|China|C.?te d.?Ivoire|Cameroon|Congo\b|Cook Islands|Colombia|Comoros|Cabo Verde|Costa Rica|\bCuba\b|CuraÃ§ao|Cayman Islands|Cyprus|Cyprus|Djibouti|Dominica|Dominican Republic|Algeria|Ecuador|Egypt|Eritrea|Western Sahara|Ethiopia|Fiji|Micronesia|Gabon|Georgia|Ghana|Guinea|Gambia|Guinea.?Bissau|Equatorial Guinea|Grenada|Guatemala|Guam|Guyana|Heard Island and McDonald Islands|Honduras|Haiti|Indonesia|\bIndia\b|\bIran\b|\bIraq\b|Jamaica|Jordan|Kazakhstan|Kenya|Kyrgyzstan|Cambodia|Kiribati|Saint Kitts and Nevis|Kuwait|\bLao.?\b|Lebanon|Liberia|Libya|Saint Lucia|Sri Lanka|Lesotho|Macao|Saint Martin|Morocco|Moldova|Madagascar|Maldives|Mexico|Marshall Islands|North Macedonia|\bMali\b|Myanmar|Montenegro|Mongolia|Northern Mariana Islands|Mozambique|Mauritania|Montserrat|Mauritius|Malawi|Malaysia|Namibia|New Caledonia|Niger|Norfolk Island|Nigeria|Nicaragua|Niue|Nepal|Nauru|Oman|Pakistan|Panama|Pitcairn|Peru|Philippines|Palau|Papua New Guinea|Puerto Rico|Paraguay|Palestine|French Polynesia|Qatar|Russia|Rwanda|Sudan|Senegal|Singapore|South Georgia and the South Sandwich Islands|Saint Helena|Solomon Islands|Sierra Leone|El Salvador|Somalia|Serbia|South Sudan|Sao Tome and Principe|Suriname|Eswatini|Sint Maarten|Seychelles|Syrian|Turks and Caicos Islands|Chad|Togo|Thailand|Tajikistan|Turkmenistan|Timor.?Leste|Tonga|Trinidad and Tobago|Tunisia|Turkey|Tanzania|Uganda|Ukraine|Uruguay|Uzbekistan|Saint Vincent and the Grenadines|Venezuela|Virgin Islands|Viet Nam|Vanuatu|Wallis and Futuna|Samoa|Yemen|South Africa|Zambia|Zimbabwe|Somaliland|Kosovo|Ashmore|Cartier|Siachen Glacier|North Korea|\bABW\b|\bAFG\b|\bAGO\b|\bAIA\b|\bALB\b|\bARG\b|\bARM\b|\bASM\b|\bATF\b|\bATG\b|\bAZE\b|\bBDI\b|\bBEN\b|\bBFA\b|\bBGD\b|\bBHR\b|\bBHS\b|\bBIH\b|\bBLR\b|\bBLZ\b|\bBOL\b|\bBRA\b|\bBRB\b|\bBRN\b|\bBTN\b|\bBWA\b|\bCAF\b|\bCHL\b|\bCHN\b|\bCIV\b|\bCMR\b|\bCOD\b|\bCOG\b|\bCOK\b|\bCOL\b|\bCOM\b|\bCPV\b|\bCRI\b|\bCUB\b|\bCUW\b|\bCYM\b|\bCYP\b|\bCYP\b|\bDJI\b|\bDMA\b|\bDOM\b|\bDZA\b|\bECU\b|\bEGY\b|\bERI\b|\bESH\b|\bETH\b|\bFJI\b|\bFSM\b|\bGAB\b|\bGEO\b|\bGHA\b|\bGIN\b|\bGMB\b|\bGNB\b|\bGNQ\b|\bGRD\b|\bGTM\b|\bGUM\b|\bGUY\b|\bHMD\b|\bHND\b|\bHTI\b|\bIDN\b|\bIND\b|\bIRN\b|\bIRQ\b|\bJAM\b|\bJOR\b|\bKAZ\b|\bKEN\b|\bKGZ\b|\bKHM\b|\bKIR\b|\bKNA\b|\bKOR\b|\bKWT\b|\bLAO\b|\bLBN\b|\bLBR\b|\bLBY\b|\bLCA\b|\bLKA\b|\bLSO\b|\bMAF\b|\bMDA\b|\bMDG\b|\bMDV\b|\bMEX\b|\bMHL\b|\bMKD\b|\bMLI\b|\bMMR\b|\bMNE\b|\bMNG\b|\bMNP\b|\bMOZ\b|\bMRT\b|\bMSR\b|\bMUS\b|\bMWI\b|\bMYS\b|\bNAM\b|\bNCL\b|\bNER\b|\bNFK\b|\bNGA\b|\bNIC\b|\bNIU\b|\bNPL\b|\bNRU\b|\bOMN\b|\bPAK\b|\bPAN\b|\bPCN\b|\bPHL\b|\bPLW\b|\bPNG\b|\bPRK\b|\bPRY\b|\bPSE\b|\bPYF\b|\bQAT\b|\bRUS\b|\bRWA\b|\bSDN\b|\bSEN\b|\bSGP\b|\bSGS\b|\bSHN\b|\bSLB\b|\bSLE\b|\bSLV\b|\bSOM\b|\bSRB\b|\bSSD\b|\bSTP\b|\bSUR\b|\bSWZ\b|\bSXM\b|\bSYC\b|\bSYR\b|\bTCA\b|\bTCD\b|\bTGO\b|\bTHA\b|\bTJK\b|\bTKM\b|\bTLS\b|\bTON\b|\bTTO\b|\bTUN\b|\bTUR\b|\bTZA\b|\bUGA\b|\bUKR\b|\bURY\b|\bUZB\b|\bVCT\b|\bVEN\b|\bVIR\b|\bVNM\b|\bVUT\b|\bWLF\b|\bWSM\b|\bYEM\b|\bZAF\b|\bZMB\b|\bZWE\b|global south|Third World|Pacific Alliance))|((?=.*(?:developing|least.?develop\S*|less.?develop\S*|underdevel\S*|\bpoor|low.?income|lower.?income|small island\S*|africa\S*|\bimpover\S*|\bpover\S*|\bemergent\S*))(?=.*(?:countr\S*|\bnation.?|\bstate.?\b))))).+,indirect
SDG13_general,\bclimat\S*|global change|Global dimming|global environment change|\bENSO\b|\bEl Ni|Southern Oscillation|extreme weather|weather pattern.?|warming|\bwarmer|warmest|temperature|hotter|hottest|heat.?up|heat.?wave.?|cloudburst|aridity|drought.?|rainfall shortfall|flood\S*|\bstorm\S*|extreme heat\S*|Heat Island|cold wave.?|extreme precipitation.?|extreme rainfall|heavy rain.?|heavy downpour\S*|thunder.?storm.?|ice storm.?|blizzard\S*|hailstorm.?|tropical storm.?|Human activit\S*|anthropogenic\S*|wild.?fire\S*|fire.?storm\S*|\bsea.?level|\bsea.?ice|\bmelt\S*|Ocean acidification|\bCOP\b|\bCOP.?\d+|\bIPCC\b|\bUNFCC\b|Paris Agreement\S*|Paris Climate Agreement.?|Montreal Protocol|nationally determined contribution.?|national adaptation plan.?|Rio Convention.?|1\.5.?Â°C|2.?Â°C|1\.5 degrees Celsius|2 degrees Fahrenheit\S*|two degrees Celsius|net.?zero|negative emission\S*|Carbon Neutral|carbon sink\S*|Carbon negative|kyoto protocol|\bemission.?|\bCO2\b|carbon|green.?house|\bGHG\b|G\.H\.G\.|Halocarbons|chlorofluorocarbon.?|\bcfc\b|c\.f\.c\.|\bCFCs\b|water vapour|methane|\bCH4\b|nitrous oxide|\bN2O\b|Nitrogen Oxides|\bNOx\b|\bozone.?|\bO3\b|fluorinated gas|perfluorocarbon.?|\bPFCs\b|hydrofluorocarbon.?|\bHFCs\b|sulphur hexafluoride|\bSF6\b|nitrogen trifluoride|\bNF3\b,indirect
SDG14_1,^(?=.*(?:marine|maritime|ocean|oceanography|\bsea\b|seawater\S*|sublittoral|littoral|coast|tidal|aquatic|coral))(?=.*(?:pollut\S*|nutrient\S*|eutroph\S*|Kelp|\balga\S*|plastic\S*|micro.?plastic\S*|debris\S*|run.?off\S*|chemical\S*|arsenic\S*|contaminat\S*|fertiliz\S*|waste)).+,indirect
SDG14_2,^(?=.*(?:marine|maritime|ocean|oceanography|\bsea\b|seawater\S*|sublittoral|littoral|coast|tidal|aquatic|coral|coral))(?=.*(?:sustainab\S*|resilien\S*|\brestor\S*|manag\S*|mitigat\S*|health|productiv\S*|habitat\S*|bleach\S*)).+,indirect
SDG14_3,^(?=.*(?:marine|maritime|ocean|oceanography|\bsea\b|seawater\S*|sublittoral|littoral|coast|tidal|aquatic|coral))(?=.*(?:acidi\S*|\bpH\b)).+,indirect
SDG14_4,^(?=.*(?:\bfish\S*|seafood|blue food|\bcatch\b|\bcatches\b|bycatch|harvest\S*|overfish\S*))(?=.*(?:illegal|criminal|illegitimate|illicit|unauthorized|unlawful|unlicensed|unconstitutional|prohibited|forbidden|banned|unreported|underreport|unregulated|destruct\S*|destro\S*|diminish\S*|exploit\S*|sustainab\S*|\brestor\S*|conserv\S*|manag\S*|mitig\S*|\bregulat\S*|monitor\S*|restrict\S*|enforc\S*|prohibit\S*|\bquota\b|monitor\S*)).+,indirect
SDG14_4,overfish\S*|maximum sustainable yield|\bMSY\b,indirect
SDG14_5,"^(?!.*(?:Marine and Protective Coatings|Volvo Ocean Race)).*(((?:marine|maritime|ocean|oceanography|\bsea\b|seawater\S*|sublittoral|littoral|coast|tidal|aquatic|coral)\s(?:\w+\s){0,6}(?=(?:\brestor\S*|conserv\S*|protect\S*|safeguard\S*|preserv\S*|\breduc\S*|\bplan\b|\bplans\b|planning|mitig\S*|restrict\S*|enforc\S*|monitor\S*|prohibit\S*|reporting)))|((?:\brestor\S*|conserv\S*|protect\S*|safeguard\S*|preserv\S*|\breduc\S*|\bplan\b|\bplans\b|planning|mitig\S*|restrict\S*|enforc\S*|monitor\S*|prohibit\S*|reporting)\s(?:\w+\s){0,6}(?=(?:marine|maritime|ocean|oceanography|\bsea\b|seawater\S*|sublittoral|littoral|coast|tidal|aquatic|coral))))",indirect
SDG14_6,^(?=.*(?:\bfish\S*|seafood|\bcatch\b|\bcatches\b|bycatch|harvest\S*|aquaculture|blue food|mariculture))(?=.*(?:\bsubsidy|\bsubsidies|\bsubsidiz|\bsubsidis)).+,indirect
SDG14_6,^(?=.*(?:\bfish\S*|seafood|\bcatch\b|\bcatches\b|bycatch|harvest\S*|aquaculture|blue food|mariculture))(?=.*(?:illegal|criminal|illegitimate|illicit|unauthorized|unlawful|unlicensed|unconstitutional|prohibited|forbidden|banned|unreported|unregulated|destructive|destro\S*|diminish\S*|exploit\S*|poach\S*|traffick\S*))(?=.*(?:instrument\S*|\blaw\S*|enforc\S*|restrict\S*|prohibit\S*|\bquota\b|\bregulat\S*|monitor\S*|action.?|activit\S*|administ\S*|agreement.?|approach\S*|arrangement.?|blueprint.?|\bdeal.?|\bguide\S*|govern\S*|method.?|manag\S*|\bpolicy|\bpolicies|\bplan\b|\bplans\b|planning|proced\S*|program\S*|project.?\b|practice.?|procedure.?|propos\S*|protocol.?|\brule.?\b|\bregulat\S*|\blaw.?|\btreat\S*|\bright.?|constitution.?|initiative.?|scheme.?|strateg\S*)).+,indirect
SDG14_7,^(?=.*(?:econom\S*|benefi\S*|sustain\S*))(?=.*(?:\bfish\S*|aquacultur\S*|seafood|\bcatch\b|\bcatches\b|bycatch|blue food|mariculture))(?=.*(?:((Aruba|Afghanistan|Angola|Anguilla|Albania|United Arab Emirates|Argentina|Armenia|American Samoa|French Southern Territories|Antigua and Barbuda|Azerbaijan|Burundi|Benin|Burkina Faso|Bangladesh|Bahrain|Bahamas|Bosnia and Herzegovina|Belarus|Belize|Bolivia|Brazil|Barbados|Brunei Darussalam|Bhutan|Botswana|Central African Republic|Chile|China|C.?te d.?Ivoire|Cameroon|Congo\b|Cook Islands|Colombia|Comoros|Cabo Verde|Costa Rica|\bCuba\b|CuraÃ§ao|Cayman Islands|Cyprus|Cyprus|Djibouti|Dominica|Dominican Republic|Algeria|Ecuador|Egypt|Eritrea|Western Sahara|Ethiopia|Fiji|Micronesia|Gabon|Georgia|Ghana|Guinea|Gambia|Guinea.?Bissau|Equatorial Guinea|Grenada|Guatemala|Guam|Guyana|Heard Island and McDonald Islands|Honduras|Haiti|Indonesia|\bIndia\b|\bIran\b|\bIraq\b|Jamaica|Jordan|Kazakhstan|Kenya|Kyrgyzstan|Cambodia|Kiribati|Saint Kitts and Nevis|Kuwait|\bLao.?\b|Lebanon|Liberia|Libya|Saint Lucia|Sri Lanka|Lesotho|Macao|Saint Martin|Morocco|Moldova|Madagascar|Maldives|Mexico|Marshall Islands|North Macedonia|\bMali\b|Myanmar|Montenegro|Mongolia|Northern Mariana Islands|Mozambique|Mauritania|Montserrat|Mauritius|Malawi|Malaysia|Namibia|New Caledonia|Niger|Norfolk Island|Nigeria|Nicaragua|Niue|Nepal|Nauru|Oman|Pakistan|Panama|Pitcairn|Peru|Philippines|Palau|Papua New Guinea|Puerto Rico|Paraguay|Palestine|French Polynesia|Qatar|Russia|Rwanda|Sudan|Senegal|Singapore|South Georgia and the South Sandwich Islands|Saint Helena|Solomon Islands|Sierra Leone|El Salvador|Somalia|Serbia|South Sudan|Sao Tome and Principe|Suriname|Eswatini|Sint Maarten|Seychelles|Syrian|Turks and Caicos Islands|Chad|Togo|Thailand|Tajikistan|Turkmenistan|Timor.?Leste|Tonga|Trinidad and Tobago|Tunisia|Turkey|Tanzania|Uganda|Ukraine|Uruguay|Uzbekistan|Saint Vincent and the Grenadines|Venezuela|Virgin Islands|Viet Nam|Vanuatu|Wallis and Futuna|Samoa|Yemen|South Africa|Zambia|Zimbabwe|Somaliland|Kosovo|Ashmore|Cartier|Siachen Glacier|North Korea|\bABW\b|\bAFG\b|\bAGO\b|\bAIA\b|\bALB\b|\bARG\b|\bARM\b|\bASM\b|\bATF\b|\bATG\b|\bAZE\b|\bBDI\b|\bBEN\b|\bBFA\b|\bBGD\b|\bBHR\b|\bBHS\b|\bBIH\b|\bBLR\b|\bBLZ\b|\bBOL\b|\bBRA\b|\bBRB\b|\bBRN\b|\bBTN\b|\bBWA\b|\bCAF\b|\bCHL\b|\bCHN\b|\bCIV\b|\bCMR\b|\bCOD\b|\bCOG\b|\bCOK\b|\bCOL\b|\bCOM\b|\bCPV\b|\bCRI\b|\bCUB\b|\bCUW\b|\bCYM\b|\bCYP\b|\bCYP\b|\bDJI\b|\bDMA\b|\bDOM\b|\bDZA\b|\bECU\b|\bEGY\b|\bERI\b|\bESH\b|\bETH\b|\bFJI\b|\bFSM\b|\bGAB\b|\bGEO\b|\bGHA\b|\bGIN\b|\bGMB\b|\bGNB\b|\bGNQ\b|\bGRD\b|\bGTM\b|\bGUM\b|\bGUY\b|\bHMD\b|\bHND\b|\bHTI\b|\bIDN\b|\bIND\b|\bIRN\b|\bIRQ\b|\bJAM\b|\bJOR\b|\bKAZ\b|\bKEN\b|\bKGZ\b|\bKHM\b|\bKIR\b|\bKNA\b|\bKOR\b|\bKWT\b|\bLAO\b|\bLBN\b|\bLBR\b|\bLBY\b|\bLCA\b|\bLKA\b|\bLSO\b|\bMAF\b|\bMDA\b|\bMDG\b|\bMDV\b|\bMEX\b|\bMHL\b|\bMKD\b|\bMLI\b|\bMMR\b|\bMNE\b|\bMNG\b|\bMNP\b|\bMOZ\b|\bMRT\b|\bMSR\b|\bMUS\b|\bMWI\b|\bMYS\b|\bNAM\b|\bNCL\b|\bNER\b|\bNFK\b|\bNGA\b|\bNIC\b|\bNIU\b|\bNPL\b|\bNRU\b|\bOMN\b|\bPAK\b|\bPAN\b|\bPCN\b|\bPHL\b|\bPLW\b|\bPNG\b|\bPRK\b|\bPRY\b|\bPSE\b|\bPYF\b|\bQAT\b|\bRUS\b|\bRWA\b|\bSDN\b|\bSEN\b|\bSGP\b|\bSGS\b|\bSHN\b|\bSLB\b|\bSLE\b|\bSLV\b|\bSOM\b|\bSRB\b|\bSSD\b|\bSTP\b|\bSUR\b|\bSWZ\b|\bSXM\b|\bSYC\b|\bSYR\b|\bTCA\b|\bTCD\b|\bTGO\b|\bTHA\b|\bTJK\b|\bTKM\b|\bTLS\b|\bTON\b|\bTTO\b|\bTUN\b|\bTUR\b|\bTZA\b|\bUGA\b|\bUKR\b|\bURY\b|\bUZB\b|\bVCT\b|\bVEN\b|\bVIR\b|\bVNM\b|\bVUT\b|\bWLF\b|\bWSM\b|\bYEM\b|\bZAF\b|\bZMB\b|\bZWE\b|global south|Third World|Pacific Alliance))|((?=.*(?:developing|least.?develop\S*|less.?develop\S*|underdevel\S*|\bpoor|low.?income|lower.?income|small island\S*|africa\S*|\bimpover\S*|\bpover\S*|\bemergent\S*))(?=.*(?:countr\S*|\bnation.?|\bstate.?\b))))).+,indirect
SDG14_7,^(?=.*(?:econom\S*|benefi\S*|sustain\S*))(?=.*(?:marine|maritime|ocean|oceanography|\bsea\b|seawater\S*|sublittoral|littoral|coast|tidal|aquatic|coral))(?=.*(?:resource\S*|touris\S*))(?=.*(?:((Aruba|Afghanistan|Angola|Anguilla|Albania|United Arab Emirates|Argentina|Armenia|American Samoa|French Southern Territories|Antigua and Barbuda|Azerbaijan|Burundi|Benin|Burkina Faso|Bangladesh|Bahrain|Bahamas|Bosnia and Herzegovina|Belarus|Belize|Bolivia|Brazil|Barbados|Brunei Darussalam|Bhutan|Botswana|Central African Republic|Chile|China|C.?te d.?Ivoire|Cameroon|Congo\b|Cook Islands|Colombia|Comoros|Cabo Verde|Costa Rica|\bCuba\b|CuraÃ§ao|Cayman Islands|Cyprus|Cyprus|Djibouti|Dominica|Dominican Republic|Algeria|Ecuador|Egypt|Eritrea|Western Sahara|Ethiopia|Fiji|Micronesia|Gabon|Georgia|Ghana|Guinea|Gambia|Guinea.?Bissau|Equatorial Guinea|Grenada|Guatemala|Guam|Guyana|Heard Island and McDonald Islands|Honduras|Haiti|Indonesia|\bIndia\b|\bIran\b|\bIraq\b|Jamaica|Jordan|Kazakhstan|Kenya|Kyrgyzstan|Cambodia|Kiribati|Saint Kitts and Nevis|Kuwait|\bLao.?\b|Lebanon|Liberia|Libya|Saint Lucia|Sri Lanka|Lesotho|Macao|Saint Martin|Morocco|Moldova|Madagascar|Maldives|Mexico|Marshall Islands|North Macedonia|\bMali\b|Myanmar|Montenegro|Mongolia|Northern Mariana Islands|Mozambique|Mauritania|Montserrat|Mauritius|Malawi|Malaysia|Namibia|New Caledonia|Niger|Norfolk Island|Nigeria|Nicaragua|Niue|Nepal|Nauru|Oman|Pakistan|Panama|Pitcairn|Peru|Philippines|Palau|Papua New Guinea|Puerto Rico|Paraguay|Palestine|French Polynesia|Qatar|Russia|Rwanda|Sudan|Senegal|Singapore|South Georgia and the South Sandwich Islands|Saint Helena|Solomon Islands|Sierra Leone|El Salvador|Somalia|Serbia|South Sudan|Sao Tome and Principe|Suriname|Eswatini|Sint Maarten|Seychelles|Syrian|Turks and Caicos Islands|Chad|Togo|Thailand|Tajikistan|Turkmenistan|Timor.?Leste|Tonga|Trinidad and Tobago|Tunisia|Turkey|Tanzania|Uganda|Ukraine|Uruguay|Uzbekistan|Saint Vincent and the Grenadines|Venezuela|Virgin Islands|Viet Nam|Vanuatu|Wallis and Futuna|Samoa|Yemen|South Africa|Zambia|Zimbabwe|Somaliland|Kosovo|Ashmore|Cartier|Siachen Glacier|North Korea|\bABW\b|\bAFG\b|\bAGO\b|\bAIA\b|\bALB\b|\bARG\b|\bARM\b|\bASM\b|\bATF\b|\bATG\b|\bAZE\b|\bBDI\b|\bBEN\b|\bBFA\b|\bBGD\b|\bBHR\b|\bBHS\b|\bBIH\b|\bBLR\b|\bBLZ\b|\bBOL\b|\bBRA\b|\bBRB\b|\bBRN\b|\bBTN\b|\bBWA\b|\bCAF\b|\bCHL\b|\bCHN\b|\bCIV\b|\bCMR\b|\bCOD\b|\bCOG\b|\bCOK\b|\bCOL\b|\bCOM\b|\bCPV\b|\bCRI\b|\bCUB\b|\bCUW\b|\bCYM\b|\bCYP\b|\bCYP\b|\bDJI\b|\bDMA\b|\bDOM\b|\bDZA\b|\bECU\b|\bEGY\b|\bERI\b|\bESH\b|\bETH\b|\bFJI\b|\bFSM\b|\bGAB\b|\bGEO\b|\bGHA\b|\bGIN\b|\bGMB\b|\bGNB\b|\bGNQ\b|\bGRD\b|\bGTM\b|\bGUM\b|\bGUY\b|\bHMD\b|\bHND\b|\bHTI\b|\bIDN\b|\bIND\b|\bIRN\b|\bIRQ\b|\bJAM\b|\bJOR\b|\bKAZ\b|\bKEN\b|\bKGZ\b|\bKHM\b|\bKIR\b|\bKNA\b|\bKOR\b|\bKWT\b|\bLAO\b|\bLBN\b|\bLBR\b|\bLBY\b|\bLCA\b|\bLKA\b|\bLSO\b|\bMAF\b|\bMDA\b|\bMDG\b|\bMDV\b|\bMEX\b|\bMHL\b|\bMKD\b|\bMLI\b|\bMMR\b|\bMNE\b|\bMNG\b|\bMNP\b|\bMOZ\b|\bMRT\b|\bMSR\b|\bMUS\b|\bMWI\b|\bMYS\b|\bNAM\b|\bNCL\b|\bNER\b|\bNFK\b|\bNGA\b|\bNIC\b|\bNIU\b|\bNPL\b|\bNRU\b|\bOMN\b|\bPAK\b|\bPAN\b|\bPCN\b|\bPHL\b|\bPLW\b|\bPNG\b|\bPRK\b|\bPRY\b|\bPSE\b|\bPYF\b|\bQAT\b|\bRUS\b|\bRWA\b|\bSDN\b|\bSEN\b|\bSGP\b|\bSGS\b|\bSHN\b|\bSLB\b|\bSLE\b|\bSLV\b|\bSOM\b|\bSRB\b|\bSSD\b|\bSTP\b|\bSUR\b|\bSWZ\b|\bSXM\b|\bSYC\b|\bSYR\b|\bTCA\b|\bTCD\b|\bTGO\b|\bTHA\b|\bTJK\b|\bTKM\b|\bTLS\b|\bTON\b|\bTTO\b|\bTUN\b|\bTUR\b|\bTZA\b|\bUGA\b|\bUKR\b|\bURY\b|\bUZB\b|\bVCT\b|\bVEN\b|\bVIR\b|\bVNM\b|\bVUT\b|\bWLF\b|\bWSM\b|\bYEM\b|\bZAF\b|\bZMB\b|\bZWE\b|global south|Third World|Pacific Alliance))|((?=.*(?:developing|least.?develop\S*|less.?develop\S*|underdevel\S*|\bpoor|low.?income|lower.?income|small island\S*|africa\S*|\bimpover\S*|\bpover\S*|\bemergent\S*))(?=.*(?:countr\S*|\bnation.?|\bstate.?\b))))).+,indirect
